,ProdSalesCode,ProductNumber,Productdescr,SalesDistCode,SalesDistrict,Cust_Segment,Last_Record_Date,Year,Month,Forecast_Date,Lag,Hist_Qty,Fcst_Qty,MAPE,Accuracy,Model
7494,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2022,8,2022-08-01,7,0.0,92066.40136008804,1.0,0.0,SARIMA
7495,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2022,9,2022-09-01,8,0.0,63021.408913418694,1.0,0.0,SARIMA
7496,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2022,10,2022-10-01,9,0.0,65328.17339841023,1.0,0.0,SARIMA
7497,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2022,11,2022-11-01,10,0.0,94337.71952839996,1.0,0.0,SARIMA
7498,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2022,12,2022-12-01,11,0.0,46910.258699852355,1.0,0.0,SARIMA
7499,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,1,2023-01-01,12,0.0,97716.95044082007,1.0,0.0,SARIMA
7500,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,2,2023-02-01,13,0.0,72401.06401231185,1.0,0.0,SARIMA
7501,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,3,2023-03-01,14,0.0,64381.03614893703,1.0,0.0,SARIMA
7502,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,4,2023-04-01,15,0.0,103422.30210165873,1.0,0.0,SARIMA
7503,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,5,2023-05-01,16,0.0,45963.667079396175,1.0,0.0,SARIMA
7504,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,6,2023-06-01,17,0.0,92551.4571630126,1.0,0.0,SARIMA
7505,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,7,2023-07-01,18,0.0,88005.28199292337,1.0,0.0,SARIMA
7506,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,8,2023-08-01,19,0.0,57588.1878982424,1.0,0.0,SARIMA
7507,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,9,2023-09-01,20,0.0,116031.99499771913,1.0,0.0,SARIMA
7508,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,10,2023-10-01,21,0.0,54516.99815904727,1.0,0.0,SARIMA
7509,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,11,2023-11-01,22,0.0,91474.68737363156,1.0,0.0,SARIMA
7510,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2023,12,2023-12-01,23,0.0,98443.12411333957,1.0,0.0,SARIMA
7511,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2024,1,2024-01-01,24,0.0,54772.893391686484,1.0,0.0,SARIMA
7512,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2024,2,2024-02-01,25,0.0,122703.30774533466,1.0,0.0,SARIMA
7513,06810107CA_1235,06810107CA,THERMFLO 50 LB,1235,Advanced Food Prods,GROUP_3,2022-01-01,2024,3,2024-03-01,26,0.0,66640.00514001452,1.0,0.0,SARIMA
7514,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2022,2,2022-02-01,1,0.0,0.0,0.0,1.0,SARIMA
7515,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2022,3,2022-03-01,2,3061.8,2369.914557947325,0.22597342806606407,0.7740265719339359,SARIMA
7516,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2022,4,2022-04-01,3,0.0,6231.858948268488,1.0,0.0,SARIMA
7517,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2022,5,2022-05-01,4,0.0,0.0,0.0,1.0,SARIMA
7518,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2022,6,2022-06-01,5,0.0,5395.085138790871,1.0,0.0,SARIMA
7519,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2022,7,2022-07-01,6,0.0,6955.294230405064,1.0,0.0,SARIMA
7520,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2022,8,2022-08-01,7,0.0,5739.092975354661,1.0,0.0,SARIMA
7521,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2022,9,2022-09-01,8,0.0,6428.399329526127,1.0,0.0,SARIMA
7522,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2022,10,2022-10-01,9,0.0,6232.124205156693,1.0,0.0,SARIMA
7523,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2022,11,2022-11-01,10,0.0,8873.807775716274,1.0,0.0,SARIMA
7524,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2022,12,2022-12-01,11,0.0,5094.290773211761,1.0,0.0,SARIMA
7525,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,1,2023-01-01,12,0.0,20892.255813334807,1.0,0.0,SARIMA
7526,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,2,2023-02-01,13,0.0,8679.578186067383,1.0,0.0,SARIMA
7527,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,3,2023-03-01,14,0.0,6270.047596816852,1.0,0.0,SARIMA
7528,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,4,2023-04-01,15,0.0,9217.770562199808,1.0,0.0,SARIMA
7529,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,5,2023-05-01,16,0.0,8407.003652235318,1.0,0.0,SARIMA
7530,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,6,2023-06-01,17,0.0,7766.1498463689095,1.0,0.0,SARIMA
7531,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,7,2023-07-01,18,0.0,13750.46822961239,1.0,0.0,SARIMA
7532,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,8,2023-08-01,19,0.0,11957.710375374741,1.0,0.0,SARIMA
7533,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,9,2023-09-01,20,0.0,8450.278552453714,1.0,0.0,SARIMA
7534,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,10,2023-10-01,21,0.0,14147.349372203025,1.0,0.0,SARIMA
7535,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,11,2023-11-01,22,0.0,10085.271484823525,1.0,0.0,SARIMA
7536,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2023,12,2023-12-01,23,0.0,6775.518113226083,1.0,0.0,SARIMA
7537,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2024,1,2024-01-01,24,0.0,18357.54842730753,1.0,0.0,SARIMA
7538,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2024,2,2024-02-01,25,0.0,5958.417971487643,1.0,0.0,SARIMA
7539,06810107CA_1259,06810107CA,THERMFLO 50 LB,1259,Food Ingredients,GROUP_3,2022-01-01,2024,3,2024-03-01,26,0.0,5451.239298886751,1.0,0.0,SARIMA
7540,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2022,2,2022-02-01,1,45677.52,44331.56809420393,0.029466396288503935,0.9705336037114961,SARIMA
7541,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2022,3,2022-03-01,2,72349.2,72087.62969331468,0.0036153863026172593,0.9963846136973827,SARIMA
7542,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2022,4,2022-04-01,3,60170.04,49037.959438258644,0.1850103566781966,0.8149896433218033,SARIMA
7543,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2022,5,2022-05-01,4,0.0,40812.58727792717,1.0,0.0,SARIMA
7544,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2022,6,2022-06-01,5,0.0,53255.051164525736,1.0,0.0,SARIMA
7545,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2022,7,2022-07-01,6,0.0,45127.22710443488,1.0,0.0,SARIMA
7546,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2022,8,2022-08-01,7,0.0,38802.56251649105,1.0,0.0,SARIMA
7547,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2022,9,2022-09-01,8,0.0,42621.55739246303,1.0,0.0,SARIMA
7548,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2022,10,2022-10-01,9,0.0,47134.43327850021,1.0,0.0,SARIMA
7549,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2022,11,2022-11-01,10,0.0,40131.12989836664,1.0,0.0,SARIMA
7550,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2022,12,2022-12-01,11,0.0,46354.38687268531,1.0,0.0,SARIMA
7551,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,1,2023-01-01,12,0.0,50881.61151310674,1.0,0.0,SARIMA
7552,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,2,2023-02-01,13,0.0,43362.935910995664,1.0,0.0,SARIMA
7553,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,3,2023-03-01,14,0.0,41558.80840043738,1.0,0.0,SARIMA
7554,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,4,2023-04-01,15,0.0,48111.866224253565,1.0,0.0,SARIMA
7555,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,5,2023-05-01,16,0.0,45878.22811056124,1.0,0.0,SARIMA
7556,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,6,2023-06-01,17,0.0,41106.29639571599,1.0,0.0,SARIMA
7557,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,7,2023-07-01,18,0.0,45988.41911504651,1.0,0.0,SARIMA
7558,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,8,2023-08-01,19,0.0,47107.998111151224,1.0,0.0,SARIMA
7559,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,9,2023-09-01,20,0.0,43074.37675921729,1.0,0.0,SARIMA
7560,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,10,2023-10-01,21,0.0,44598.739936070466,1.0,0.0,SARIMA
7561,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,11,2023-11-01,22,0.0,47018.79356649063,1.0,0.0,SARIMA
7562,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2023,12,2023-12-01,23,0.0,44223.95268051166,1.0,0.0,SARIMA
7563,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2024,1,2024-01-01,24,0.0,43730.65843944303,1.0,0.0,SARIMA
7564,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2024,2,2024-02-01,25,0.0,46080.57262580784,1.0,0.0,SARIMA
7565,06810107CA_1289,06810107CA,THERMFLO 50 LB,1289,Puratos Corp,GROUP_3,2022-01-01,2024,3,2024-03-01,26,0.0,45326.04632647215,1.0,0.0,SARIMA
7566,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2022,2,2022-02-01,1,12224.52,12690.060682337577,0.0380825326751133,0.9619174673248867,SARIMA
7567,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2022,3,2022-03-01,2,0.0,7257.053494440952,1.0,0.0,SARIMA
7568,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2022,4,2022-04-01,3,12247.2,15005.215174149404,0.22519556912187297,0.774804430878127,SARIMA
7569,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2022,5,2022-05-01,4,0.0,13339.299315372085,1.0,0.0,SARIMA
7570,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2022,6,2022-06-01,5,0.0,10132.892135425447,1.0,0.0,SARIMA
7571,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2022,7,2022-07-01,6,0.0,13184.066763488247,1.0,0.0,SARIMA
7572,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2022,8,2022-08-01,7,0.0,10900.345027932137,1.0,0.0,SARIMA
7573,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2022,9,2022-09-01,8,0.0,11421.466417274314,1.0,0.0,SARIMA
7574,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2022,10,2022-10-01,9,0.0,10224.323701690191,1.0,0.0,SARIMA
7575,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2022,11,2022-11-01,10,0.0,12629.143683486016,1.0,0.0,SARIMA
7576,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2022,12,2022-12-01,11,0.0,10772.914933423805,1.0,0.0,SARIMA
7577,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,1,2023-01-01,12,0.0,13824.906478529869,1.0,0.0,SARIMA
7578,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,2,2023-02-01,13,0.0,12663.106837978778,1.0,0.0,SARIMA
7579,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,3,2023-03-01,14,0.0,10021.839173876535,1.0,0.0,SARIMA
7580,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,4,2023-04-01,15,0.0,13879.852863616296,1.0,0.0,SARIMA
7581,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,5,2023-05-01,16,0.0,12519.118169922513,1.0,0.0,SARIMA
7582,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,6,2023-06-01,17,0.0,12026.09740206906,1.0,0.0,SARIMA
7583,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,7,2023-07-01,18,0.0,11942.16773865306,1.0,0.0,SARIMA
7584,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,8,2023-08-01,19,0.0,10838.076732213618,1.0,0.0,SARIMA
7585,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,9,2023-09-01,20,0.0,9229.354591775491,1.0,0.0,SARIMA
7586,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,10,2023-10-01,21,0.0,12730.162724711467,1.0,0.0,SARIMA
7587,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,11,2023-11-01,22,0.0,11910.38688075212,1.0,0.0,SARIMA
7588,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2023,12,2023-12-01,23,0.0,10076.770887469009,1.0,0.0,SARIMA
7589,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2024,1,2024-01-01,24,0.0,12260.920531002275,1.0,0.0,SARIMA
7590,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2024,2,2024-02-01,25,0.0,11106.612280681431,1.0,0.0,SARIMA
7591,06810107CA_1297,06810107CA,THERMFLO 50 LB,1297,Skjodt Barrett Foods,GROUP_3,2022-01-01,2024,3,2024-03-01,26,0.0,11084.576249446543,1.0,0.0,SARIMA
7592,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2022,2,2022-02-01,1,0.0,0.0,0.0,1.0,SARIMA
7593,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2022,3,2022-03-01,2,19232.64,1579.8191273360346,0.9178573962110228,0.0821426037889772,SARIMA
7594,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2022,4,2022-04-01,3,0.0,0.0,0.0,1.0,SARIMA
7595,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2022,5,2022-05-01,4,0.0,244.31358438937352,1.0,0.0,SARIMA
7596,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2022,6,2022-06-01,5,0.0,0.0,0.0,1.0,SARIMA
7597,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2022,7,2022-07-01,6,0.0,74.19230443163536,1.0,0.0,SARIMA
7598,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2022,8,2022-08-01,7,0.0,6.434087137092109,1.0,0.0,SARIMA
7599,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2022,9,2022-09-01,8,0.0,35.17740482596473,1.0,0.0,SARIMA
7600,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2022,10,2022-10-01,9,0.0,161.74648579297545,1.0,0.0,SARIMA
7601,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2022,11,2022-11-01,10,0.0,0.0,0.0,1.0,SARIMA
7602,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2022,12,2022-12-01,11,0.0,1852.5663767881838,1.0,0.0,SARIMA
7603,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,1,2023-01-01,12,0.0,0.0,0.0,1.0,SARIMA
7604,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,2,2023-02-01,13,0.0,449.19235619846796,1.0,0.0,SARIMA
7605,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,3,2023-03-01,14,0.0,0.0,0.0,1.0,SARIMA
7606,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,4,2023-04-01,15,0.0,93.86246854955508,1.0,0.0,SARIMA
7607,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,5,2023-05-01,16,0.0,69.97474323511285,1.0,0.0,SARIMA
7608,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,6,2023-06-01,17,0.0,16.84677863543326,1.0,0.0,SARIMA
7609,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,7,2023-07-01,18,0.0,382.33136728647486,1.0,0.0,SARIMA
7610,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,8,2023-08-01,19,0.0,0.0,0.0,1.0,SARIMA
7611,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,9,2023-09-01,20,0.0,2103.600574845329,1.0,0.0,SARIMA
7612,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,10,2023-10-01,21,0.0,0.0,0.0,1.0,SARIMA
7613,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,11,2023-11-01,22,0.0,630.5293658127805,1.0,0.0,SARIMA
7614,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2023,12,2023-12-01,23,0.0,0.0,0.0,1.0,SARIMA
7615,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2024,1,2024-01-01,24,0.0,128.3061935781717,1.0,0.0,SARIMA
7616,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2024,2,2024-02-01,25,0.0,100.31707402923513,1.0,0.0,SARIMA
7617,06810107CA_1328,06810107CA,THERMFLO 50 LB,1328,Danone,GROUP_2,2022-01-01,2024,3,2024-03-01,26,0.0,18.952493601731405,1.0,0.0,SARIMA
7618,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2022,2,2022-02-01,1,0.0,0.0,0.0,1.0,SARIMA
7619,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2022,3,2022-03-01,2,0.0,310.2041887905564,1.0,0.0,SARIMA
7620,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2022,4,2022-04-01,3,0.0,5416.5751926729745,1.0,0.0,SARIMA
7621,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2022,5,2022-05-01,4,0.0,504.7123934060858,1.0,0.0,SARIMA
7622,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2022,6,2022-06-01,5,0.0,670.1391017229039,1.0,0.0,SARIMA
7623,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2022,7,2022-07-01,6,0.0,855.4620391583685,1.0,0.0,SARIMA
7624,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2022,8,2022-08-01,7,0.0,2535.8057534271056,1.0,0.0,SARIMA
7625,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2022,9,2022-09-01,8,0.0,2297.2175034078496,1.0,0.0,SARIMA
7626,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2022,10,2022-10-01,9,0.0,0.0,0.0,1.0,SARIMA
7627,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2022,11,2022-11-01,10,0.0,0.0,0.0,1.0,SARIMA
7628,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2022,12,2022-12-01,11,0.0,3519.1772868525804,1.0,0.0,SARIMA
7629,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2023,1,2023-01-01,12,0.0,2992.585238909891,1.0,0.0,SARIMA
7630,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2023,2,2023-02-01,13,0.0,1001.0928356866845,1.0,0.0,SARIMA
7631,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2023,3,2023-03-01,14,0.0,0.0,0.0,1.0,SARIMA
7632,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2023,4,2023-04-01,15,0.0,3482.397978756169,1.0,0.0,SARIMA
7633,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2023,5,2023-05-01,16,0.0,2603.243678732721,1.0,0.0,SARIMA
7634,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2023,6,2023-06-01,17,0.0,3205.629733240134,1.0,0.0,SARIMA
7635,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2023,7,2023-07-01,18,0.0,0.0,0.0,1.0,SARIMA
7636,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2023,8,2023-08-01,19,0.0,0.0,0.0,1.0,SARIMA
7637,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2023,9,2023-09-01,20,0.0,3287.716618530247,1.0,0.0,SARIMA
7638,06810107CA_1346,06810107CA,THERMFLO 50 LB,1346,TREE TOP INC,GROUP_2,2022-01-01,2023,10,2023-10-01,21,0.0,2368.395467984297,1.0,0.0,SARIMA
